2024-02-20 18:26:26,532 INFO    StreamThr :37761 [internal.py:wandb_internal():86] W&B internal server running at pid: 37761, started at: 2024-02-20 18:26:26.531816
2024-02-20 18:26:26,533 DEBUG   HandlerThread:37761 [handler.py:handle_request():146] handle_request: status
2024-02-20 18:26:26,536 INFO    WriterThread:37761 [datastore.py:open_for_write():87] open: /home/uosai/바탕화면/off-policy/offpolicy/scripts/results/StarCraft2/3m/vdn/train/wandb/run-20240220_182626-fhld6sa2/run-fhld6sa2.wandb
2024-02-20 18:26:26,537 DEBUG   SenderThread:37761 [sender.py:send():382] send: header
2024-02-20 18:26:26,554 DEBUG   SenderThread:37761 [sender.py:send():382] send: run
2024-02-20 18:26:27,016 INFO    SenderThread:37761 [dir_watcher.py:__init__():211] watching files in: /home/uosai/바탕화면/off-policy/offpolicy/scripts/results/StarCraft2/3m/vdn/train/wandb/run-20240220_182626-fhld6sa2/files
2024-02-20 18:26:27,016 INFO    SenderThread:37761 [sender.py:_start_run_threads():1136] run started: fhld6sa2 with start time 1708421186.531838
2024-02-20 18:26:27,025 DEBUG   HandlerThread:37761 [handler.py:handle_request():146] handle_request: check_version
2024-02-20 18:26:27,025 DEBUG   SenderThread:37761 [sender.py:send_request():409] send_request: check_version
2024-02-20 18:26:27,128 DEBUG   HandlerThread:37761 [handler.py:handle_request():146] handle_request: run_start
2024-02-20 18:26:27,140 DEBUG   HandlerThread:37761 [system_info.py:__init__():27] System info init
2024-02-20 18:26:27,140 DEBUG   HandlerThread:37761 [system_info.py:__init__():42] System info init done
2024-02-20 18:26:27,140 INFO    HandlerThread:37761 [system_monitor.py:start():194] Starting system monitor
2024-02-20 18:26:27,140 INFO    SystemMonitor:37761 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-20 18:26:27,140 INFO    HandlerThread:37761 [system_monitor.py:probe():214] Collecting system info
2024-02-20 18:26:27,141 INFO    SystemMonitor:37761 [interfaces.py:start():190] Started cpu monitoring
2024-02-20 18:26:27,141 INFO    SystemMonitor:37761 [interfaces.py:start():190] Started disk monitoring
2024-02-20 18:26:27,142 INFO    SystemMonitor:37761 [interfaces.py:start():190] Started gpu monitoring
2024-02-20 18:26:27,142 INFO    SystemMonitor:37761 [interfaces.py:start():190] Started memory monitoring
2024-02-20 18:26:27,143 INFO    SystemMonitor:37761 [interfaces.py:start():190] Started network monitoring
2024-02-20 18:26:27,156 DEBUG   HandlerThread:37761 [system_info.py:probe():151] Probing system
2024-02-20 18:26:27,162 DEBUG   HandlerThread:37761 [system_info.py:_probe_git():136] Probing git
2024-02-20 18:26:27,175 DEBUG   HandlerThread:37761 [system_info.py:_probe_git():144] Probing git done
2024-02-20 18:26:27,175 DEBUG   HandlerThread:37761 [system_info.py:probe():199] Probing system done
2024-02-20 18:26:27,175 DEBUG   HandlerThread:37761 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-18-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2024-02-20T09:26:27.156219', 'startedAt': '2024-02-20T09:26:26.525856', 'docker': None, 'cuda': None, 'args': ('--save_replay', 'False', '--algorithm_name', 'vdn', '--num_env_steps', '100000', '--use_wandb', 'True', '--share_policy', 'False', '--use_same_share_obs', 'False'), 'state': 'running', 'program': '/home/uosai/바탕화면/off-policy/offpolicy/scripts/train/train_smac.py', 'codePathLocal': 'train_smac.py', 'codePath': 'offpolicy/scripts/train/train_smac.py', 'git': {'remote': 'https://github.com/singforai/off-policy-customized.git', 'commit': 'a829a3a5d1b94e547069e558b32f96d8c8097b1f'}, 'email': 'singfor7012@gmail.com', 'root': '/home/uosai/바탕화면/off-policy', 'host': 'uos-desktop', 'username': 'uosai', 'executable': '/home/uosai/바탕화면/miniconda3/envs/marl/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2806.104041666667, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3217.821, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3700.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3700.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3517.997, 'min': 2200.0, 'max': 3700.0}, {'current': 3554.349, 'min': 2200.0, 'max': 3700.0}, {'current': 3412.816, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 4511.537, 'min': 2200.0, 'max': 3700.0}, {'current': 3650.764, 'min': 2200.0, 'max': 3700.0}, {'current': 3889.623, 'min': 2200.0, 'max': 3700.0}, {'current': 3751.825, 'min': 2200.0, 'max': 3700.0}, {'current': 4573.747, 'min': 2200.0, 'max': 3700.0}, {'current': 3579.319, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 233.17998886108398, 'used': 154.61497497558594}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}, {'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 62.70904541015625}}
2024-02-20 18:26:27,175 INFO    HandlerThread:37761 [system_monitor.py:probe():224] Finished collecting system info
2024-02-20 18:26:27,175 INFO    HandlerThread:37761 [system_monitor.py:probe():227] Publishing system info
2024-02-20 18:26:27,175 DEBUG   HandlerThread:37761 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-20 18:26:28,019 INFO    Thread-12 :37761 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/바탕화면/off-policy/offpolicy/scripts/results/StarCraft2/3m/vdn/train/wandb/run-20240220_182626-fhld6sa2/files/conda-environment.yaml
2024-02-20 18:26:28,391 DEBUG   HandlerThread:37761 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-20 18:26:28,391 INFO    HandlerThread:37761 [system_monitor.py:probe():229] Finished publishing system info
2024-02-20 18:26:28,393 DEBUG   SenderThread:37761 [sender.py:send():382] send: files
2024-02-20 18:26:28,393 INFO    SenderThread:37761 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-20 18:26:28,397 DEBUG   HandlerThread:37761 [handler.py:handle_request():146] handle_request: python_packages
2024-02-20 18:26:28,397 DEBUG   SenderThread:37761 [sender.py:send_request():409] send_request: python_packages
2024-02-20 18:26:28,398 DEBUG   HandlerThread:37761 [handler.py:handle_request():146] handle_request: stop_status
2024-02-20 18:26:28,398 DEBUG   SenderThread:37761 [sender.py:send_request():409] send_request: stop_status
2024-02-20 18:26:28,400 DEBUG   HandlerThread:37761 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-20 18:26:28,675 DEBUG   SenderThread:37761 [sender.py:send():382] send: telemetry
2024-02-20 18:26:29,017 INFO    Thread-12 :37761 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/바탕화면/off-policy/offpolicy/scripts/results/StarCraft2/3m/vdn/train/wandb/run-20240220_182626-fhld6sa2/files/conda-environment.yaml
